i,c16,i,i,i,i
77,Sandstone,4800,24,2,8
77,Copper,115500,77,5,4
77,Gold,14800,74,2,11
77,Iron,15800,79,2,16
77,Copper,40000,80,3,13
77,Gold,250000,50,7,13
77,Gold,5600,56,1,19
77,Aluminum,48500,97,3,13
77,Marble,46500,93,3,7
77,Gold,3000,30,1,4
77,Iron,8200,82,1,11
77,Sandstone,180000,36,7,20
77,Marble,36500,73,3,20
77,Iron,18200,91,2,11
77,Copper,15200,76,2,15
77,Sandstone,7200,72,1,5
77,Copper,2000,4,3,12
77,Aluminum,18000,9,6,4
77,Marble,12200,61,2,13
77,Sandstone,225000,45,7,12
77,Aluminum,8000,80,1,8
77,Copper,18000,36,3,3
77,Sandstone,26000,26,4,15
77,Copper,8700,87,1,3
77,Aluminum,95000,19,7,11
77,Marble,86000,86,4,9
77,Marble,45500,91,3,13
77,Marble,73000,73,4,5
77,Aluminum,220000,44,7,15
77,Copper,43000,43,4,16
77,Gold,4000,40,1,17
77,Copper,132000,66,6,13
77,Gold,3000,15,2,2
77,Gold,1600,8,2,12
77,Aluminum,5100,51,1,8
77,Gold,78000,39,6,7
77,Copper,81000,54,5,18
77,Copper,2000,1,6,12
77,Copper,7500,15,3,16
77,Gold,88000,44,6,12
77,Iron,455000,91,7,16
77,Copper,4000,40,1,15
77,Gold,90000,18,7,13
77,Gold,69000,46,5,15
77,Iron,12600,63,2,4
77,Sandstone,15000,30,3,20
77,Gold,285000,57,7,6
77,Sandstone,11800,59,2,19
77,Aluminum,30000,15,6,10
77,Aluminum,6200,31,2,7
77,Copper,97500,65,5,18
77,Marble,3000,30,1,10
77,Iron,235000,47,7,13
77,Aluminum,350000,70,7,9
77,Iron,136000,68,6,14
77,Iron,84000,84,4,11
77,Aluminum,165000,33,7,18
77,Iron,18000,12,5,12
77,Iron,22000,22,4,1
77,Copper,325000,65,7,13
77,Gold,4000,8,3,13
77,Copper,3300,33,1,14
77,Copper,42000,84,3,8
77,Marble,8800,88,1,17
77,Sandstone,2800,14,2,14
77,Iron,51000,34,5,15
77,Marble,5700,57,1,4
77,Marble,114000,76,5,12
77,Marble,4200,42,1,12
77,Sandstone,395000,79,7,7
77,Gold,600,3,2,9
77,Sandstone,8000,8,4,3
77,Marble,9300,93,1,7
77,Copper,69000,46,5,20
77,Sandstone,73000,73,4,6
77,Sandstone,1400,14,1,7
77,Sandstone,3200,32,1,17
77,Iron,144000,72,6,18
77,Iron,29000,29,4,1
77,Gold,74000,37,6,11
77,Marble,370000,74,7,13
77,Aluminum,1700,17,1,20
77,Marble,45000,9,7,9
77,Gold,14000,70,2,2
77,Marble,16600,83,2,12
77,Sandstone,1000,10,1,12
77,Copper,115500,77,5,19
77,Gold,315000,63,7,6
77,Sandstone,47500,95,3,1
77,Aluminum,37000,37,4,6
77,Sandstone,13800,69,2,15
77,Copper,1000,10,1,18
77,Aluminum,7600,76,1,13
77,Sandstone,180000,36,7,6
77,Marble,6900,69,1,18
77,Copper,340000,68,7,18
77,Iron,4300,43,1,9
77,Copper,96000,96,4,3
77,Marble,2300,23,1,19
77,Aluminum,12000,24,3,18
77,Sandstone,15000,3,7,1
77,Copper,16000,32,3,8
77,Iron,56000,28,6,11
77,Iron,1800,9,2,8
77,Iron,106500,71,5,16
77,Sandstone,63000,63,4,7
77,Gold,7900,79,1,9
77,Gold,89000,89,4,10
77,Aluminum,11600,58,2,1
77,Copper,29000,29,4,8
77,Marble,29000,58,3,16
77,Iron,1000,10,1,10
77,Copper,8800,88,1,5
77,Marble,164000,82,6,5
77,Copper,82000,41,6,1
77,Aluminum,11800,59,2,15
77,Gold,84000,56,5,15
77,Sandstone,148500,99,5,8
77,Marble,100500,67,5,10
77,Marble,22500,45,3,19
77,Gold,65000,65,4,2
77,Iron,8000,80,1,5
77,Sandstone,60000,40,5,3
77,Aluminum,67500,45,5,20
77,Copper,90000,60,5,15
77,Marble,86000,86,4,13
77,Iron,22000,44,3,9
77,Copper,114000,57,6,12
77,Gold,4300,43,1,1
77,Copper,8900,89,1,14
77,Copper,9100,91,1,5
77,Marble,6000,3,6,4
77,Iron,100000,100,4,7
77,Gold,400,4,1,11
77,Marble,114000,76,5,9
77,Marble,1500,3,3,7
77,Iron,27500,55,3,20
77,Marble,6000,6,4,3
77,Sandstone,18200,91,2,5
77,Copper,25000,50,3,14
77,Marble,99000,99,4,6
77,Marble,63000,42,5,9
77,Gold,99000,66,5,19
77,Iron,17000,17,4,4
77,Gold,37000,37,4,1
77,Sandstone,144000,96,5,19
77,Gold,180000,90,6,20
77,Iron,132000,88,5,5
77,Iron,21000,42,3,20
77,Marble,15000,15,4,18
77,Aluminum,46500,31,5,2
77,Marble,91500,61,5,4
77,Iron,2500,5,3,18
77,Sandstone,43000,86,3,6
77,Marble,95000,95,4,6
77,Copper,29500,59,3,15
77,Iron,1200,6,2,17
77,Iron,245000,49,7,1
77,Marble,172000,86,6,2
77,Iron,128000,64,6,15
77,Copper,10600,53,2,4
77,Marble,42000,21,6,17
77,Iron,164000,82,6,13
77,Aluminum,130000,65,6,18
77,Copper,13500,9,5,17
77,Sandstone,45000,30,5,8
77,Sandstone,16600,83,2,5
77,Iron,9600,96,1,12
77,Iron,146000,73,6,16
77,Sandstone,1700,17,1,14
77,Marble,205000,41,7,11
77,Sandstone,41000,82,3,9
77,Copper,136000,68,6,11
77,Iron,70000,35,6,11
77,Marble,15500,31,3,5
77,Gold,460000,92,7,18
77,Copper,125000,25,7,7
77,Gold,400,2,2,8
77,Iron,45000,45,4,6
77,Iron,1500,1,5,9
77,Marble,126000,84,5,15
77,Sandstone,78000,39,6,15
77,Sandstone,64000,64,4,17
77,Copper,180000,90,6,15
77,Copper,10600,53,2,16
77,Gold,2300,23,1,15
77,Sandstone,37000,74,3,7
77,Sandstone,110000,22,7,14
77,Gold,305000,61,7,10
77,Gold,2800,28,1,4
77,Marble,62000,62,4,5
77,Sandstone,99000,66,5,9
77,Sandstone,5600,56,1,5
77,Iron,76000,38,6,11
77,Marble,84000,56,5,19
77,Copper,7500,15,3,8
77,Aluminum,8800,44,2,16
77,Copper,195000,39,7,10
77,Iron,111000,74,5,18
77,Copper,3800,38,1,7
77,Aluminum,77000,77,4,19
77,Iron,30000,15,6,19
77,Sandstone,3000,6,3,3
77,Aluminum,1500,15,1,15
77,Copper,310000,62,7,14
77,Iron,100000,100,4,19
77,Sandstone,55500,37,5,13
77,Aluminum,1700,17,1,5
77,Copper,9000,18,3,19
77,Sandstone,180000,90,6,6
77,Gold,73000,73,4,12
77,Marble,43500,29,5,15
77,Sandstone,2700,27,1,4
77,Iron,158000,79,6,18
77,Iron,8600,43,2,17
77,Iron,36000,18,6,19
77,Iron,10000,20,3,10
77,Iron,28000,28,4,11
77,Marble,460000,92,7,19
77,Iron,32500,65,3,6
77,Gold,9000,45,2,8
77,Copper,2800,28,1,13
77,Aluminum,8500,17,3,4
77,Marble,200000,40,7,8
77,Sandstone,42000,42,4,1
77,Iron,145500,97,5,17
77,Iron,13200,66,2,16
77,Gold,145000,29,7,1
77,Gold,1000,1,4,15
77,Iron,3400,34,1,9
77,Copper,98000,49,6,13
77,Iron,30000,30,4,5
77,Sandstone,2100,21,1,18
77,Iron,146000,73,6,6
77,Aluminum,130500,87,5,3
77,Gold,3800,19,2,16
77,Gold,12000,8,5,12
77,Gold,12000,24,3,9
77,Gold,17500,35,3,15
77,Iron,7000,14,3,9
77,Copper,150000,75,6,9
77,Marble,84000,42,6,16
77,Marble,7200,36,2,9
77,Iron,305000,61,7,4
77,Gold,132000,66,6,16
77,Aluminum,3000,6,3,19
77,Iron,40000,8,7,9
77,Marble,100000,50,6,10
77,Copper,14000,7,6,12
77,Iron,40000,40,4,5
77,Aluminum,30000,15,6,4
77,Sandstone,70500,47,5,2
77,Aluminum,33000,66,3,13
77,Gold,81000,54,5,16
77,Sandstone,7400,74,1,17
77,Sandstone,102000,68,5,10
77,Gold,3000,2,5,17
77,Gold,200000,40,7,5
77,Copper,93000,93,4,1
77,Gold,91000,91,4,20
77,Sandstone,7500,75,1,4
77,Aluminum,6900,69,1,13
77,Copper,415000,83,7,16
77,Aluminum,120000,60,6,3
77,Gold,9500,95,1,13
77,Copper,32500,65,3,9
77,Copper,270000,54,7,16
77,Gold,15500,31,3,16
77,Gold,10500,21,3,3
77,Marble,16600,83,2,8
77,Aluminum,8800,88,1,6
77,Marble,9300,93,1,6
77,Iron,28500,19,5,15
77,Aluminum,14000,70,2,19
77,Gold,5800,29,2,2
77,Gold,4500,45,1,14
77,Gold,66000,33,6,4
77,Aluminum,5600,56,1,15
77,Marble,295000,59,7,15
77,Marble,27000,27,4,20
77,Sandstone,5800,29,2,2
77,Copper,340000,68,7,3
77,Sandstone,310000,62,7,9
77,Gold,50000,25,6,10
77,Aluminum,117000,78,5,1
77,Sandstone,25500,17,5,17
77,Sandstone,6000,30,2,8
77,Marble,9400,47,2,14
77,Iron,28500,19,5,7
77,Gold,74000,74,4,5
77,Marble,140000,70,6,15
77,Iron,405000,81,7,8
77,Sandstone,15000,30,3,2
77,Gold,46000,23,6,15
77,Sandstone,21500,43,3,15
77,Marble,2400,24,1,5
77,Aluminum,1400,7,2,2
77,Copper,178000,89,6,17
77,Marble,1400,14,1,16
77,Copper,5500,55,1,2
77,Gold,8500,85,1,7
77,Copper,26500,53,3,5
77,Sandstone,335000,67,7,18
77,Aluminum,15200,76,2,15
77,Copper,23000,23,4,7
77,Gold,17000,34,3,14
77,Sandstone,6800,68,1,13
77,Marble,56000,56,4,10
77,Copper,145000,29,7,12
77,Gold,12000,60,2,19
77,Iron,325000,65,7,1
77,Sandstone,96000,64,5,11
77,Marble,192000,96,6,7
77,Iron,3600,18,2,14
77,Copper,16000,32,3,12
77,Marble,68000,34,6,11
77,Sandstone,58000,58,4,19
77,Sandstone,21000,21,4,16
77,Marble,4100,41,1,19
77,Sandstone,53000,53,4,14
77,Aluminum,48000,96,3,5
77,Iron,108000,72,5,7
77,Iron,32000,64,3,7
77,Gold,82000,82,4,17
77,Marble,3000,2,5,1
77,Marble,3500,7,3,5
77,Aluminum,8500,17,3,6
77,Sandstone,385000,77,7,17
77,Marble,215000,43,7,18
77,Aluminum,185000,37,7,10
77,Aluminum,215000,43,7,16
77,Gold,2500,25,1,3
77,Copper,112000,56,6,5
77,Sandstone,900,9,1,11
77,Copper,2400,24,1,8
77,Sandstone,176000,88,6,1
77,Iron,9000,90,1,11
77,Sandstone,3500,7,3,6
77,Sandstone,14000,7,6,9
77,Marble,11000,11,4,3
77,Copper,114000,76,5,14
77,Sandstone,200000,100,6,17
77,Sandstone,128000,64,6,10
77,Marble,72000,72,4,13
77,Aluminum,51000,34,5,20
77,Iron,37500,25,5,6
77,Copper,126000,63,6,11
77,Marble,16400,82,2,3
77,Iron,170000,34,7,7
77,Marble,84000,42,6,20
77,Gold,4500,9,3,19
77,Gold,2500,25,1,14
77,Aluminum,33500,67,3,4
77,Aluminum,25000,25,4,2
77,Marble,190000,38,7,17
77,Copper,110000,55,6,10
77,Copper,50000,100,3,8
77,Gold,6000,60,1,20
77,Aluminum,8800,88,1,18
77,Copper,43000,43,4,1
77,Iron,95000,95,4,4
77,Gold,16000,16,4,6
77,Marble,35000,7,7,15
77,Iron,114000,57,6,11
77,Copper,700,7,1,14
77,Iron,16600,83,2,8
77,Gold,97000,97,4,9
77,Iron,20000,40,3,4
77,Aluminum,55000,55,4,16
77,Gold,10000,2,7,2
77,Aluminum,84000,84,4,2
77,Iron,495000,99,7,1
77,Aluminum,8500,85,1,9
77,Gold,172000,86,6,15
77,Copper,102000,51,6,1
77,Sandstone,26000,52,3,18
77,Sandstone,46000,23,6,15
77,Aluminum,82000,41,6,10
77,Gold,97500,65,5,12
77,Copper,6900,69,1,6
77,Copper,182000,91,6,4
77,Iron,27000,18,5,20
77,Sandstone,2400,24,1,16
77,Iron,33000,66,3,8
77,Iron,200000,100,6,16
77,Copper,96000,48,6,10
77,Copper,1500,15,1,3
77,Aluminum,9200,92,1,15
77,Gold,154000,77,6,15
77,Copper,132000,66,6,20
77,Aluminum,30000,60,3,2
77,Copper,102000,51,6,11
77,Aluminum,8800,44,2,17
77,Marble,7200,36,2,4
77,Sandstone,26000,13,6,1
77,Sandstone,405000,81,7,17
77,Iron,7500,5,5,14
77,Aluminum,12000,12,4,6
77,Aluminum,355000,71,7,20
77,Copper,10400,52,2,2
77,Iron,7200,36,2,2
77,Gold,8700,87,1,12
77,Gold,160000,32,7,20
77,Aluminum,31000,31,4,3
77,Gold,8400,84,1,17
77,Gold,9700,97,1,4
77,Copper,115000,23,7,18
77,Iron,130000,65,6,14
77,Marble,23000,23,4,13
77,Aluminum,9000,18,3,6
77,Iron,127500,85,5,13
78,Iron,108000,54,6,7
78,Marble,310000,62,7,19
78,Sandstone,71000,71,4,9
78,Marble,82000,82,4,18
78,Sandstone,46000,46,4,3
78,Copper,5200,52,1,19
78,Iron,350000,70,7,5
78,Iron,3000,3,4,1
78,Marble,86000,43,6,3
78,Copper,190000,38,7,19
78,Gold,20000,10,6,10
78,Marble,115500,77,5,9
78,Aluminum,5400,54,1,9
78,Gold,27000,18,5,14
78,Sandstone,430000,86,7,17
78,Copper,485000,97,7,15
78,Iron,47000,94,3,18
78,Copper,38000,19,6,13
78,Sandstone,48000,48,4,20
78,Gold,82000,41,6,2
78,Iron,190000,38,7,19
78,Sandstone,75000,75,4,9
78,Gold,34000,17,6,10
78,Marble,156000,78,6,2
78,Sandstone,52000,26,6,11
78,Sandstone,6000,12,3,4
78,Sandstone,18000,18,4,16
78,Marble,310000,62,7,8
78,Sandstone,5900,59,1,11
78,Aluminum,64000,64,4,3
78,Marble,355000,71,7,15
78,Sandstone,500,5,1,13
78,Iron,7100,71,1,12
78,Sandstone,138000,92,5,12
78,Aluminum,4500,45,1,2
78,Copper,17200,86,2,11
78,Sandstone,4700,47,1,12
78,Marble,70000,35,6,17
78,Aluminum,36000,18,6,5
78,Gold,7200,72,1,6
78,Sandstone,37500,75,3,7
78,Marble,40000,8,7,2
78,Copper,23000,46,3,15
78,Gold,69000,46,5,11
78,Aluminum,36000,72,3,11
78,Gold,30000,30,4,3
78,Copper,9000,6,5,10
78,Sandstone,136000,68,6,7
78,Marble,9400,94,1,12
78,Marble,400,4,1,13
78,Aluminum,1500,15,1,20
78,Sandstone,25000,5,7,9
78,Marble,96000,64,5,11
78,Sandstone,150000,100,5,1
78,Aluminum,1600,8,2,11
78,Gold,88500,59,5,19
78,Copper,9700,97,1,14
78,Aluminum,4400,44,1,18
78,Sandstone,10000,2,7,15
78,Sandstone,52500,35,5,18
78,Sandstone,480000,96,7,6
78,Copper,350000,70,7,9
78,Aluminum,76000,38,6,8
78,Aluminum,134000,67,6,8
78,Marble,96000,64,5,14
78,Gold,495000,99,7,20
78,Gold,11000,22,3,6
78,Gold,5800,29,2,10
78,Sandstone,134000,67,6,4
78,Sandstone,3000,6,3,12
78,Gold,52000,26,6,19
78,Sandstone,24000,12,6,19
78,Iron,110000,55,6,15
78,Iron,10600,53,2,12
78,Gold,40500,81,3,13
78,Marble,10000,100,1,11
78,Iron,25000,25,4,5
78,Marble,150000,30,7,13
78,Sandstone,87000,87,4,20
78,Sandstone,164000,82,6,6
78,Aluminum,495000,99,7,20
78,Gold,117000,78,5,1
78,Aluminum,33000,22,5,2
78,Sandstone,3400,34,1,8
78,Copper,88500,59,5,1
78,Iron,105000,70,5,19
78,Marble,25000,50,3,13
78,Copper,25500,17,5,15
78,Sandstone,102000,51,6,13
78,Copper,9900,99,1,12
78,Gold,13200,66,2,7
78,Sandstone,14500,29,3,20
78,Gold,132000,66,6,8
78,Aluminum,45500,91,3,19
78,Marble,1000,5,2,18
78,Iron,19000,38,3,4
78,Copper,38500,77,3,19
78,Aluminum,80000,80,4,10
78,Gold,11200,56,2,7
78,Iron,6800,34,2,7
78,Gold,12000,24,3,18
78,Iron,47500,95,3,15
78,Copper,2600,26,1,3
78,Iron,10400,52,2,2
78,Aluminum,45000,45,4,11
78,Iron,18000,12,5,3
78,Marble,31500,21,5,8
78,Iron,300000,60,7,14
78,Sandstone,60000,40,5,13
78,Aluminum,37500,75,3,13
78,Gold,340000,68,7,8
78,Gold,9100,91,1,9
78,Iron,129000,86,5,17
78,Sandstone,41500,83,3,12
78,Sandstone,2000,20,1,2
78,Aluminum,240000,48,7,13
78,Copper,3800,19,2,3
78,Iron,176000,88,6,9
78,Copper,18400,92,2,14
78,Gold,147000,98,5,5
78,Iron,6200,31,2,2
78,Copper,12000,60,2,6
78,Iron,18200,91,2,6
78,Aluminum,9800,98,1,15
78,Copper,500000,100,7,18
78,Gold,6000,4,5,19
78,Sandstone,5700,57,1,14
78,Aluminum,99000,66,5,8
78,Iron,14000,28,3,5
78,Aluminum,5600,56,1,17
78,Gold,170000,85,6,11
78,Iron,13500,9,5,8
78,Marble,5300,53,1,13
78,Marble,31000,62,3,2
78,Sandstone,55500,37,5,8
78,Aluminum,9200,92,1,12
78,Aluminum,465000,93,7,11
78,Gold,310000,62,7,17
78,Sandstone,46000,92,3,15
78,Gold,126000,84,5,8
78,Copper,15000,15,4,14
78,Gold,4900,49,1,1
78,Sandstone,14600,73,2,7
78,Aluminum,40500,27,5,12
78,Copper,73000,73,4,16
78,Sandstone,6700,67,1,17
78,Iron,145000,29,7,16
78,Iron,44000,88,3,11
78,Iron,30000,6,7,18
78,Iron,440000,88,7,19
78,Iron,350000,70,7,10
78,Copper,144000,72,6,5
78,Sandstone,10000,2,7,18
78,Aluminum,470000,94,7,5
78,Iron,360000,72,7,15
78,Gold,7500,5,5,10
78,Copper,305000,61,7,11
78,Sandstone,14000,70,2,3
78,Iron,64000,64,4,2
78,Copper,182000,91,6,10
78,Copper,9600,96,1,2
78,Iron,184000,92,6,7
78,Gold,2000,10,2,16
78,Copper,600,3,2,13
78,Aluminum,60000,40,5,20
78,Copper,62000,31,6,10
78,Copper,17500,35,3,13
78,Gold,24500,49,3,19
78,Marble,3800,38,1,11
78,Sandstone,5200,52,1,10
78,Copper,2000,20,1,3
78,Sandstone,14400,72,2,7
78,Marble,30000,60,3,4
78,Iron,57000,57,4,18
78,Marble,200,1,2,7
78,Sandstone,54000,36,5,17
78,Sandstone,3800,19,2,19
78,Marble,1400,14,1,5
78,Marble,19500,13,5,7
78,Aluminum,16000,80,2,15
78,Gold,110000,22,7,4
78,Copper,15500,31,3,14
78,Copper,280000,56,7,16
78,Sandstone,3300,33,1,14
78,Iron,17800,89,2,14
78,Aluminum,330000,66,7,8
78,Gold,56000,56,4,16
78,Copper,50000,10,7,16
78,Iron,139500,93,5,20
78,Iron,66000,33,6,14
78,Sandstone,28000,28,4,16
78,Sandstone,51000,51,4,5
78,Gold,2600,13,2,20
78,Sandstone,15600,78,2,17
78,Sandstone,155000,31,7,4
78,Copper,27000,27,4,6
78,Copper,43500,87,3,17
78,Aluminum,200000,40,7,14
78,Gold,365000,73,7,13
78,Gold,86000,86,4,14
78,Copper,58000,58,4,1
78,Aluminum,40500,27,5,16
78,Iron,9800,98,1,18
78,Copper,33000,66,3,9
78,Gold,16600,83,2,11
78,Iron,144000,72,6,14
78,Iron,44000,22,6,15
78,Gold,11600,58,2,19
78,Copper,14800,74,2,8
78,Gold,38000,38,4,4
78,Sandstone,4000,8,3,9
78,Iron,48000,48,4,7
78,Sandstone,33500,67,3,16
78,Iron,123000,82,5,11
78,Sandstone,75000,75,4,15
78,Copper,105000,21,7,15
78,Aluminum,5200,52,1,12
78,Iron,70000,35,6,2
78,Aluminum,42000,84,3,11
78,Copper,21000,42,3,4
78,Iron,108000,72,5,8
78,Copper,22000,44,3,16
78,Marble,66000,44,5,8
78,Copper,117000,78,5,6
78,Iron,5500,55,1,14
78,Iron,30500,61,3,9
78,Aluminum,24500,49,3,5
78,Sandstone,19000,95,2,15
78,Sandstone,91500,61,5,10
78,Sandstone,89000,89,4,10
78,Sandstone,13000,65,2,3
78,Aluminum,25000,25,4,15
78,Marble,7600,38,2,13
78,Marble,44000,44,4,15
78,Iron,44000,88,3,10
78,Marble,240000,48,7,7
78,Iron,102000,68,5,8
78,Aluminum,64500,43,5,4
78,Gold,6300,63,1,4
78,Gold,100000,50,6,4
78,Iron,130000,26,7,2
78,Copper,168000,84,6,13
78,Aluminum,84000,42,6,16
78,Marble,87000,87,4,6
78,Copper,36000,24,5,14
78,Copper,7700,77,1,20
78,Sandstone,118000,59,6,4
78,Iron,415000,83,7,19
78,Marble,210000,42,7,9
78,Marble,9400,94,1,7
78,Marble,4000,40,1,4
78,Iron,34000,34,4,4
78,Marble,21000,42,3,9
78,Aluminum,46000,92,3,2
78,Marble,48000,48,4,5
78,Copper,32000,32,4,3
78,Sandstone,59000,59,4,1
78,Aluminum,235000,47,7,8
78,Marble,8200,82,1,9
78,Aluminum,20000,40,3,2
78,Marble,72000,72,4,17
78,Sandstone,295000,59,7,7
78,Iron,9300,93,1,15
78,Sandstone,19400,97,2,18
78,Iron,11400,57,2,9
78,Gold,160000,80,6,20
78,Gold,15000,15,4,8
78,Gold,27000,27,4,13
78,Iron,27500,55,3,19
78,Marble,15200,76,2,6
78,Iron,96000,96,4,13
78,Sandstone,54000,27,6,6
78,Gold,22000,44,3,12
78,Marble,5000,25,2,5
78,Sandstone,4900,49,1,10
78,Aluminum,7500,5,5,3
78,Sandstone,24000,16,5,17
78,Gold,79500,53,5,19
78,Aluminum,42000,84,3,15
78,Gold,63000,63,4,6
78,Iron,42000,42,4,13
78,Marble,23500,47,3,6
78,Marble,102000,68,5,5
78,Sandstone,9000,9,4,1
78,Aluminum,70000,70,4,15
78,Gold,170000,85,6,17
78,Copper,23500,47,3,12
78,Marble,20000,10,6,8
78,Aluminum,265000,53,7,10
78,Copper,125000,25,7,11
78,Sandstone,2500,25,1,16
78,Aluminum,139500,93,5,11
78,Marble,3400,17,2,4
78,Copper,122000,61,6,7
78,Iron,8000,80,1,14
78,Gold,115500,77,5,14
78,Gold,13200,66,2,16
78,Aluminum,4500,9,3,20
78,Copper,46500,93,3,20
78,Iron,93000,93,4,15
78,Marble,108000,54,6,6
78,Aluminum,37500,25,5,20
78,Aluminum,2500,25,1,14
78,Copper,121500,81,5,14
78,Aluminum,17600,88,2,19
78,Marble,88000,44,6,18
78,Iron,80000,80,4,16
78,Iron,136000,68,6,11
78,Sandstone,88000,88,4,14
78,Iron,250000,50,7,11
78,Aluminum,55000,55,4,18
78,Marble,25000,25,4,15
78,Sandstone,63000,42,5,4
78,Sandstone,240000,48,7,11
78,Copper,155000,31,7,12
78,Marble,900,9,1,8
78,Sandstone,24000,12,6,4
78,Marble,7200,36,2,3
78,Copper,72000,36,6,2
78,Iron,124500,83,5,14
78,Marble,7800,78,1,1
78,Marble,139500,93,5,20
78,Aluminum,2600,13,2,1
78,Iron,20000,10,6,10
78,Copper,114000,57,6,10
78,Marble,15000,3,7,7
78,Copper,66000,66,4,1
78,Sandstone,97000,97,4,13
78,Sandstone,102000,51,6,20
78,Copper,18000,12,5,14
78,Gold,45000,90,3,16
78,Marble,45000,9,7,10
78,Gold,3800,38,1,17
78,Sandstone,158000,79,6,8
78,Sandstone,28000,28,4,2
78,Gold,16500,33,3,15
78,Aluminum,83000,83,4,11
78,Aluminum,35000,7,7,20
78,Iron,290000,58,7,19
78,Gold,32000,32,4,2
78,Marble,33000,22,5,11
78,Marble,102000,51,6,5
78,Sandstone,9800,98,1,20
78,Copper,13500,27,3,6
78,Copper,54000,54,4,20
78,Copper,129000,86,5,15
78,Gold,45000,90,3,3
78,Aluminum,6800,68,1,8
78,Marble,10000,2,7,16
78,Gold,99000,66,5,3
78,Iron,128000,64,6,16
78,Aluminum,12000,24,3,12
78,Iron,82500,55,5,15
78,Iron,4200,42,1,6
78,Iron,15500,31,3,17
78,Gold,6500,13,3,6
78,Sandstone,13200,66,2,2
78,Marble,22500,15,5,19
78,Iron,15200,76,2,14
78,Gold,129000,86,5,10
78,Gold,410000,82,7,6
78,Sandstone,15500,31,3,7
78,Copper,8800,44,2,11
78,Aluminum,138000,69,6,14
78,Gold,32500,65,3,18
78,Iron,5900,59,1,5
78,Copper,16000,32,3,6
78,Iron,335000,67,7,11
78,Copper,31500,63,3,1
78,Marble,52000,52,4,18
78,Iron,92000,46,6,6
78,Copper,8000,16,3,14
78,Marble,225000,45,7,19
78,Sandstone,17000,34,3,10
78,Aluminum,290000,58,7,16
78,Aluminum,6000,4,5,20
78,Copper,19200,96,2,12
78,Sandstone,12400,62,2,1
78,Marble,88000,44,6,2
78,Marble,5000,1,7,20
78,Iron,139500,93,5,12
78,Copper,3700,37,1,18
78,Sandstone,20000,100,2,20
78,Marble,4200,21,2,12
78,Copper,3000,3,4,2
78,Aluminum,50000,25,6,13
78,Aluminum,30000,6,7,16
78,Aluminum,46000,46,4,11
78,Gold,13400,67,2,3
78,Copper,111000,74,5,19
78,Iron,76000,38,6,3
78,Iron,5600,28,2,18
78,Aluminum,136000,68,6,1
78,Iron,57000,38,5,2
78,Iron,98000,49,6,17
78,Aluminum,49000,49,4,16
78,Marble,8000,8,4,6
78,Iron,82500,55,5,14
78,Gold,9400,94,1,18
78,Iron,4900,49,1,10
78,Iron,15400,77,2,2
78,Sandstone,64000,64,4,18
78,Gold,6400,64,1,19
78,Copper,67500,45,5,4
78,Gold,11000,11,4,2
78,Marble,7700,77,1,2
78,Marble,33500,67,3,13
78,Aluminum,95000,19,7,12
78,Copper,61500,41,5,15
78,Aluminum,40500,81,3,7
78,Copper,5200,52,1,15
78,Sandstone,112000,56,6,9
78,Sandstone,7900,79,1,20
78,Marble,129000,86,5,8
78,Sandstone,118500,79,5,9
78,Marble,154000,77,6,14
78,Marble,6500,65,1,16
78,Copper,11600,58,2,17
78,Marble,18000,12,5,14
78,Aluminum,340000,68,7,1
78,Gold,330000,66,7,16
78,Marble,59000,59,4,10
78,Aluminum,3700,37,1,15
78,Aluminum,93000,93,4,16
78,Iron,14000,7,6,10
78,Aluminum,7000,7,4,15
78,Iron,44500,89,3,10
78,Iron,44000,22,6,15
78,Aluminum,4600,46,1,1
78,Copper,16000,80,2,3
78,Aluminum,3500,35,1,19
78,Iron,71000,71,4,15
78,Copper,76000,76,4,19
78,Aluminum,7500,15,3,8
78,Sandstone,35500,71,3,14
78,Marble,32000,32,4,17
78,Aluminum,72000,72,4,7
78,Marble,86000,43,6,8
78,Gold,172000,86,6,19
78,Sandstone,64500,43,5,14
78,Iron,80000,80,4,2
78,Iron,2000,1,6,8
78,Gold,60000,12,7,16
78,Aluminum,42000,84,3,15
78,Marble,800,8,1,3
78,Aluminum,265000,53,7,4
78,Copper,5400,27,2,10
78,Sandstone,19400,97,2,20
78,Gold,4500,9,3,16
78,Marble,80000,80,4,2
78,Sandstone,3900,39,1,10
78,Gold,2400,12,2,19
78,Sandstone,160000,80,6,7
78,Sandstone,102000,51,6,8
78,Iron,4600,23,2,7
78,Gold,55500,37,5,12
78,Gold,4400,22,2,3
78,Sandstone,45000,30,5,7
78,Copper,40000,40,4,15
78,Sandstone,1600,16,1,18
78,Copper,16000,80,2,15
78,Marble,29500,59,3,1
78,Marble,3600,18,2,2
78,Aluminum,79500,53,5,13
78,Aluminum,225000,45,7,2
78,Gold,48000,96,3,18
78,Sandstone,4000,20,2,13
78,Sandstone,14200,71,2,17
79,Aluminum,42500,85,3,13
79,Gold,62000,62,4,12
79,Marble,2400,12,2,8
79,Gold,20000,10,6,1
79,Copper,5600,56,1,12
79,Iron,162000,81,6,3
79,Iron,9300,93,1,8
79,Gold,19200,96,2,11
79,Iron,22000,44,3,17
79,Sandstone,4000,2,6,10
79,Iron,34500,23,5,11
79,Iron,28000,56,3,17
79,Copper,495000,99,7,20
79,Gold,35000,35,4,13
79,Gold,2000,1,6,18
